Bandit,Reward,Algorithm
3,2.710040092518537,ThompsonSampling
3,4.831758380444271,ThompsonSampling
3,4.464341567976821,ThompsonSampling
3,3.8762720606574903,ThompsonSampling
3,3.297047014358279,ThompsonSampling
3,5.1229617629252395,ThompsonSampling
3,3.4335321121210214,ThompsonSampling
3,2.7659759482203667,ThompsonSampling
3,2.9784910462347307,ThompsonSampling
3,4.37792012340428,ThompsonSampling
3,2.0331195945613274,ThompsonSampling
3,5.414576179713782,ThompsonSampling
3,4.005533424047266,ThompsonSampling
3,2.76710545762363,ThompsonSampling
3,4.6889046905225396,ThompsonSampling
3,4.285981418887095,ThompsonSampling
3,3.815862188537612,ThompsonSampling
3,4.670800977864372,ThompsonSampling
3,4.015888384384772,ThompsonSampling
3,1.7180217079817677,ThompsonSampling
3,3.428961966581207,ThompsonSampling
3,4.404388336673807,ThompsonSampling
3,3.5433914404244913,ThompsonSampling
3,2.389503298896038,ThompsonSampling
3,2.931260474536043,ThompsonSampling
3,3.873383146901771,ThompsonSampling
3,3.2177311213954525,ThompsonSampling
3,3.5317022380175125,ThompsonSampling
3,4.864660761372395,ThompsonSampling
3,2.7435406906637736,ThompsonSampling
3,3.659413921902987,ThompsonSampling
3,5.515595925443387,ThompsonSampling
3,6.516472066429344,ThompsonSampling
3,3.3542563029842736,ThompsonSampling
3,5.867671043447695,ThompsonSampling
3,3.3792075329587816,ThompsonSampling
3,4.88233491830234,ThompsonSampling
3,4.026114523432919,ThompsonSampling
3,5.925465258936239,ThompsonSampling
3,5.586271995187206,ThompsonSampling
3,2.3682070668871615,ThompsonSampling
3,4.996006456942582,ThompsonSampling
3,3.3830747450391474,ThompsonSampling
3,4.754591837826114,ThompsonSampling
3,4.529335363484654,ThompsonSampling
3,4.318160199751288,ThompsonSampling
3,3.8034077364717525,ThompsonSampling
3,4.824011517579361,ThompsonSampling
3,3.578621489598318,ThompsonSampling
3,3.77966910794283,ThompsonSampling
3,3.6449237321521677,ThompsonSampling
3,3.805608230937914,ThompsonSampling
3,3.8728181639243324,ThompsonSampling
3,4.280424675816053,ThompsonSampling
3,3.856809028617079,ThompsonSampling
3,3.994527650701203,ThompsonSampling
3,3.555849199797112,ThompsonSampling
3,4.438892632868802,ThompsonSampling
3,4.362617375733241,ThompsonSampling
3,4.82016911327538,ThompsonSampling
3,4.259887104675273,ThompsonSampling
3,4.86174873548319,ThompsonSampling
3,3.6471394564192994,ThompsonSampling
3,4.044027894967254,ThompsonSampling
3,3.9285308954086258,ThompsonSampling
3,4.638306633002089,ThompsonSampling
3,2.897103683517175,ThompsonSampling
3,3.016653571322239,ThompsonSampling
3,2.916310317169564,ThompsonSampling
3,3.4617386489183,ThompsonSampling
3,4.964968080599628,ThompsonSampling
3,3.55308960949379,ThompsonSampling
3,4.623667697919218,ThompsonSampling
3,3.2786605614959634,ThompsonSampling
3,4.641753692751557,ThompsonSampling
3,2.7572036257731183,ThompsonSampling
3,4.126034922757784,ThompsonSampling
3,4.004613596945354,ThompsonSampling
3,4.179671580038265,ThompsonSampling
3,3.107163603323528,ThompsonSampling
3,2.6417311424568233,ThompsonSampling
3,6.051889615903011,ThompsonSampling
3,4.4104520903824005,ThompsonSampling
3,3.5688296655647407,ThompsonSampling
3,3.9292919030038376,ThompsonSampling
3,4.782429462366953,ThompsonSampling
3,4.245626642248914,ThompsonSampling
3,2.900827992877903,ThompsonSampling
3,3.4503623797309704,ThompsonSampling
3,3.153233313963489,ThompsonSampling
3,2.7364088790506207,ThompsonSampling
3,3.076732532543571,ThompsonSampling
3,3.239750605622274,ThompsonSampling
3,4.793734287819044,ThompsonSampling
3,3.120162363087461,ThompsonSampling
3,3.8853755486045713,ThompsonSampling
3,3.1807113457305674,ThompsonSampling
3,2.2368159582071634,ThompsonSampling
3,2.0259263448436284,ThompsonSampling
3,4.689651015474465,ThompsonSampling
3,4.5625787874389365,ThompsonSampling
3,4.038243504428423,ThompsonSampling
3,4.740614399857703,ThompsonSampling
3,4.29250054595556,ThompsonSampling
3,4.520801004821647,ThompsonSampling
3,4.150373702052691,ThompsonSampling
3,4.172385599725596,ThompsonSampling
3,5.667692220149062,ThompsonSampling
3,4.2375339911092516,ThompsonSampling
3,4.597386998297242,ThompsonSampling
3,4.658836588040464,ThompsonSampling
3,2.5245891759853305,ThompsonSampling
3,5.137159377482743,ThompsonSampling
3,4.219838979192306,ThompsonSampling
3,5.219027787807167,ThompsonSampling
3,2.7460910922261528,ThompsonSampling
3,3.5587209545229808,ThompsonSampling
3,5.952364316133597,ThompsonSampling
3,4.23859152043449,ThompsonSampling
3,3.50025728509134,ThompsonSampling
3,4.162707824175576,ThompsonSampling
3,3.793132583170692,ThompsonSampling
3,4.100645780124471,ThompsonSampling
3,2.573008127029655,ThompsonSampling
3,3.8574645659175673,ThompsonSampling
3,3.462363230451772,ThompsonSampling
3,3.3591672686201415,ThompsonSampling
3,4.34834891578893,ThompsonSampling
3,3.057349955742953,ThompsonSampling
3,4.785105861650079,ThompsonSampling
3,5.513403875150948,ThompsonSampling
3,5.903310900356402,ThompsonSampling
3,3.3303465467897357,ThompsonSampling
3,5.028575958313088,ThompsonSampling
3,4.5543161513658905,ThompsonSampling
3,3.5117354246680033,ThompsonSampling
3,3.205578633371445,ThompsonSampling
3,3.343713851190554,ThompsonSampling
3,5.277161050234755,ThompsonSampling
3,3.3981341970301386,ThompsonSampling
3,3.5424143194306623,ThompsonSampling
3,3.1241386441075276,ThompsonSampling
3,5.013785458508661,ThompsonSampling
3,5.960701029801016,ThompsonSampling
3,4.8474171430783795,ThompsonSampling
3,4.159328524421904,ThompsonSampling
3,4.70509129061955,ThompsonSampling
3,4.064670143412465,ThompsonSampling
3,0.527022598397088,ThompsonSampling
3,4.927192896265392,ThompsonSampling
3,3.421868644456389,ThompsonSampling
3,2.976624288047224,ThompsonSampling
3,3.780923896293578,ThompsonSampling
3,5.499095903052934,ThompsonSampling
3,4.2030848940491214,ThompsonSampling
3,3.4051178176129326,ThompsonSampling
3,3.3931015856855833,ThompsonSampling
3,4.022417650176918,ThompsonSampling
3,3.1829467247297427,ThompsonSampling
3,5.3148111043606345,ThompsonSampling
3,3.4184978416856233,ThompsonSampling
3,3.8444567086826362,ThompsonSampling
3,3.813960001746852,ThompsonSampling
3,3.759570192679273,ThompsonSampling
3,4.395291158170458,ThompsonSampling
3,4.004516053635788,ThompsonSampling
3,5.204836420383763,ThompsonSampling
3,3.9813219251790244,ThompsonSampling
3,3.9741617595646606,ThompsonSampling
3,3.219894992043805,ThompsonSampling
3,2.964797059382538,ThompsonSampling
3,3.9157515182529536,ThompsonSampling
3,4.3781422219223645,ThompsonSampling
3,4.640739402313454,ThompsonSampling
3,4.2771245461849015,ThompsonSampling
3,4.683243650997506,ThompsonSampling
3,3.3117067667084976,ThompsonSampling
3,4.412432054817969,ThompsonSampling
3,5.178141539049413,ThompsonSampling
3,2.0126719030814293,ThompsonSampling
3,6.093673636028911,ThompsonSampling
3,2.7509030541584467,ThompsonSampling
3,4.53030948220365,ThompsonSampling
3,4.378860145740286,ThompsonSampling
3,2.9469567556866756,ThompsonSampling
3,4.375478633545695,ThompsonSampling
3,4.252821761935368,ThompsonSampling
3,4.154601557954514,ThompsonSampling
3,4.323717375042212,ThompsonSampling
3,5.305646521895167,ThompsonSampling
3,3.9134061165442087,ThompsonSampling
3,3.4395018566763857,ThompsonSampling
3,5.47705274695507,ThompsonSampling
3,4.5675937974964445,ThompsonSampling
3,4.370713689968307,ThompsonSampling
3,6.00909965849335,ThompsonSampling
3,3.589098605481627,ThompsonSampling
3,2.7237115626104886,ThompsonSampling
3,3.193694477475068,ThompsonSampling
3,4.286602120658542,ThompsonSampling
3,4.8571094674007185,ThompsonSampling
3,5.586506153395487,ThompsonSampling
3,4.474224775945468,ThompsonSampling
3,4.773633065685469,ThompsonSampling
3,3.28001585836746,ThompsonSampling
3,4.215770163749819,ThompsonSampling
3,5.0065480770478175,ThompsonSampling
3,4.047236310285618,ThompsonSampling
3,3.3377078783103618,ThompsonSampling
3,4.578377857806777,ThompsonSampling
3,5.319298654283974,ThompsonSampling
3,3.565692008130004,ThompsonSampling
3,3.938923488868553,ThompsonSampling
3,2.7816707066191313,ThompsonSampling
3,3.269642067208456,ThompsonSampling
3,5.328540949070758,ThompsonSampling
3,4.192541028741103,ThompsonSampling
3,3.1643578211451016,ThompsonSampling
3,3.5910026521733047,ThompsonSampling
3,2.5855501472538607,ThompsonSampling
3,4.3932864598784604,ThompsonSampling
3,3.7228408101158164,ThompsonSampling
3,1.4006217115870698,ThompsonSampling
3,4.7636438081408805,ThompsonSampling
3,1.3195531580171944,ThompsonSampling
3,4.267325548768988,ThompsonSampling
3,3.332884965406112,ThompsonSampling
3,2.6001944157757713,ThompsonSampling
3,3.1017494114893873,ThompsonSampling
3,3.669522369980979,ThompsonSampling
3,3.7371980861656375,ThompsonSampling
3,4.935592601829104,ThompsonSampling
3,3.8063917416170328,ThompsonSampling
3,4.384765183236136,ThompsonSampling
3,5.054063409766631,ThompsonSampling
3,3.5160072980370245,ThompsonSampling
3,2.4993368333047714,ThompsonSampling
3,4.82626914033096,ThompsonSampling
3,4.194056468611903,ThompsonSampling
3,3.075462721841024,ThompsonSampling
3,3.949127628855238,ThompsonSampling
3,3.5334580435491714,ThompsonSampling
3,4.026286910811622,ThompsonSampling
3,3.2920305130914267,ThompsonSampling
3,3.900444585261889,ThompsonSampling
3,4.562818924508194,ThompsonSampling
3,4.745231497887678,ThompsonSampling
3,4.496544003579488,ThompsonSampling
3,5.241206870121862,ThompsonSampling
3,3.6419986538924096,ThompsonSampling
3,5.109667224531421,ThompsonSampling
3,4.493422592340387,ThompsonSampling
3,3.647647597913324,ThompsonSampling
3,2.271142341827602,ThompsonSampling
3,4.604050832737575,ThompsonSampling
3,3.418608341077351,ThompsonSampling
3,4.345536794716396,ThompsonSampling
3,4.389852256868756,ThompsonSampling
3,4.80082326536298,ThompsonSampling
3,4.188580975610777,ThompsonSampling
3,4.4420585715925895,ThompsonSampling
3,3.9766183006124804,ThompsonSampling
3,3.545320980106393,ThompsonSampling
3,4.801180416506767,ThompsonSampling
3,3.0006124931266864,ThompsonSampling
3,4.7674710882347595,ThompsonSampling
3,4.186044149227294,ThompsonSampling
3,1.6237052539351513,ThompsonSampling
3,3.0437863786944845,ThompsonSampling
3,3.2116336118618243,ThompsonSampling
3,3.2824253080231136,ThompsonSampling
3,3.25255741687314,ThompsonSampling
3,2.9672843380473077,ThompsonSampling
3,5.420885909648753,ThompsonSampling
3,2.4522198039095024,ThompsonSampling
3,5.40443137975474,ThompsonSampling
3,3.2407747021771334,ThompsonSampling
3,2.8035253716337687,ThompsonSampling
3,4.451883612584835,ThompsonSampling
3,3.9348694997762923,ThompsonSampling
3,3.5754062520676113,ThompsonSampling
3,4.430669307265642,ThompsonSampling
3,3.014296456189335,ThompsonSampling
3,4.015876084224348,ThompsonSampling
3,2.9251936530794893,ThompsonSampling
3,6.248770989373399,ThompsonSampling
3,4.253162099504058,ThompsonSampling
3,4.033684255999353,ThompsonSampling
3,4.113112050897332,ThompsonSampling
3,4.103931607660174,ThompsonSampling
3,3.618157625278958,ThompsonSampling
3,3.9106462223670566,ThompsonSampling
3,5.266365464472842,ThompsonSampling
3,3.013338709933102,ThompsonSampling
3,4.106516447769466,ThompsonSampling
3,2.031723620930463,ThompsonSampling
3,4.295248722725444,ThompsonSampling
3,4.124738125705606,ThompsonSampling
3,3.8686872630548077,ThompsonSampling
3,5.360024419945297,ThompsonSampling
3,4.3178137248292,ThompsonSampling
3,3.9564956356669683,ThompsonSampling
3,4.435547135704322,ThompsonSampling
3,1.3036991888782863,ThompsonSampling
3,3.475744192620873,ThompsonSampling
3,3.4521408585764677,ThompsonSampling
3,2.4891582703296793,ThompsonSampling
3,4.943259150115829,ThompsonSampling
3,3.0469209748838,ThompsonSampling
3,2.033480205070733,ThompsonSampling
3,3.6613834481712995,ThompsonSampling
3,2.912255089706222,ThompsonSampling
3,4.024199683444148,ThompsonSampling
3,4.948459297973643,ThompsonSampling
3,5.018513991589772,ThompsonSampling
3,4.22074150664181,ThompsonSampling
3,6.0246269499581775,ThompsonSampling
3,4.442200691387514,ThompsonSampling
3,4.718816793589832,ThompsonSampling
3,4.097576432031901,ThompsonSampling
3,5.310179350201807,ThompsonSampling
3,5.242450245733348,ThompsonSampling
3,6.535668813930203,ThompsonSampling
3,4.9525253405964795,ThompsonSampling
3,1.5638710656123163,ThompsonSampling
3,4.743324733428802,ThompsonSampling
3,4.573555406637106,ThompsonSampling
3,4.509942343213639,ThompsonSampling
3,4.028250488977158,ThompsonSampling
3,4.321078639794265,ThompsonSampling
3,2.554764642104865,ThompsonSampling
3,3.8994945696399257,ThompsonSampling
3,2.5183771326333613,ThompsonSampling
3,3.6104865995142648,ThompsonSampling
3,2.998809811268563,ThompsonSampling
3,4.470542767695381,ThompsonSampling
3,3.383488761128606,ThompsonSampling
3,3.779966002621179,ThompsonSampling
3,3.20100675548281,ThompsonSampling
3,3.3034870981337257,ThompsonSampling
3,4.829922025922519,ThompsonSampling
3,4.982667289783933,ThompsonSampling
3,3.0353000210213628,ThompsonSampling
3,3.528143820670898,ThompsonSampling
3,4.808362008946778,ThompsonSampling
3,2.9589093014436743,ThompsonSampling
3,5.002562349620286,ThompsonSampling
3,2.925469111303311,ThompsonSampling
3,6.174728786421641,ThompsonSampling
3,4.108404753388912,ThompsonSampling
3,5.847860487857192,ThompsonSampling
3,4.889093152316865,ThompsonSampling
3,4.737621339754621,ThompsonSampling
3,4.684545159647505,ThompsonSampling
3,5.972490001965354,ThompsonSampling
3,5.791321893986771,ThompsonSampling
3,4.345533572326592,ThompsonSampling
3,3.829476943804114,ThompsonSampling
3,2.392675914449814,ThompsonSampling
3,4.366088690093188,ThompsonSampling
3,3.811667023795163,ThompsonSampling
3,2.7445043229656454,ThompsonSampling
3,3.8134713230519863,ThompsonSampling
3,1.600651304204212,ThompsonSampling
3,5.278343466274394,ThompsonSampling
3,3.6561645562508094,ThompsonSampling
3,3.4845242423183547,ThompsonSampling
3,3.953536649869907,ThompsonSampling
3,1.7004138664537525,ThompsonSampling
3,6.139434126139927,ThompsonSampling
3,3.0247107305730045,ThompsonSampling
3,2.869892149103202,ThompsonSampling
3,3.5594784587080257,ThompsonSampling
3,2.6866961983484026,ThompsonSampling
3,4.84342793435986,ThompsonSampling
3,3.6784630256189343,ThompsonSampling
3,5.739054672324231,ThompsonSampling
3,2.257804527528304,ThompsonSampling
3,4.9434416449179075,ThompsonSampling
3,3.921500719736319,ThompsonSampling
3,6.390807197969973,ThompsonSampling
3,4.6104153963186425,ThompsonSampling
3,1.8279623401421308,ThompsonSampling
3,3.622953255809469,ThompsonSampling
3,2.527839150253876,ThompsonSampling
3,3.8987837462501354,ThompsonSampling
3,1.9727971080438875,ThompsonSampling
3,4.932929263291314,ThompsonSampling
3,4.027857322045524,ThompsonSampling
3,3.7543997221731424,ThompsonSampling
3,4.883332992781289,ThompsonSampling
3,3.97355487736369,ThompsonSampling
3,3.218912354602579,ThompsonSampling
3,4.006039432119523,ThompsonSampling
3,2.9282761480293655,ThompsonSampling
3,3.8663539945577194,ThompsonSampling
3,5.083971807991836,ThompsonSampling
3,2.775404608036917,ThompsonSampling
3,4.432745953852249,ThompsonSampling
3,5.160753704329716,ThompsonSampling
3,5.875925614914575,ThompsonSampling
3,5.844019614072567,ThompsonSampling
3,4.245196765965993,ThompsonSampling
3,3.958257743447215,ThompsonSampling
3,5.0358358482452825,ThompsonSampling
3,4.5115190640542835,ThompsonSampling
3,3.47289125669021,ThompsonSampling
3,4.440210643496392,ThompsonSampling
3,2.583942231548741,ThompsonSampling
3,2.9466598999968694,ThompsonSampling
3,4.605871875868381,ThompsonSampling
3,2.3853150871873163,ThompsonSampling
3,4.833372169712946,ThompsonSampling
3,3.8099208549605232,ThompsonSampling
3,6.044358699068687,ThompsonSampling
3,4.103019559068445,ThompsonSampling
3,5.103340018686261,ThompsonSampling
3,5.982416793938101,ThompsonSampling
3,3.586592181868637,ThompsonSampling
3,3.6150505750589312,ThompsonSampling
3,5.066439036931667,ThompsonSampling
3,3.756469699417382,ThompsonSampling
3,3.6430920765183377,ThompsonSampling
3,3.94254532040289,ThompsonSampling
3,5.246679725457969,ThompsonSampling
3,3.9814434149879427,ThompsonSampling
3,3.872991662295904,ThompsonSampling
3,3.502534097953634,ThompsonSampling
3,4.6388613070770335,ThompsonSampling
3,3.4143386413222307,ThompsonSampling
3,3.5019132579796013,ThompsonSampling
3,1.939718698870879,ThompsonSampling
3,4.027738974375939,ThompsonSampling
3,3.3446806166539793,ThompsonSampling
3,3.5878601504740906,ThompsonSampling
3,3.381537897653441,ThompsonSampling
3,3.6276492458948995,ThompsonSampling
3,3.5932762685420094,ThompsonSampling
3,4.135925298622799,ThompsonSampling
3,5.647201052919495,ThompsonSampling
3,2.5761598743629732,ThompsonSampling
3,3.020965273009474,ThompsonSampling
3,4.578677944693703,ThompsonSampling
3,5.768683447508984,ThompsonSampling
3,4.23124507227883,ThompsonSampling
3,4.782899415612133,ThompsonSampling
3,4.313598485991713,ThompsonSampling
3,4.342425883132868,ThompsonSampling
3,4.130414050569895,ThompsonSampling
3,3.1846818360674938,ThompsonSampling
3,4.141990784844076,ThompsonSampling
3,3.400551580795168,ThompsonSampling
3,5.206940659105765,ThompsonSampling
3,4.583347752910614,ThompsonSampling
3,2.6433903246971684,ThompsonSampling
3,4.421835106953785,ThompsonSampling
3,4.437345569251953,ThompsonSampling
3,4.256306122275492,ThompsonSampling
3,5.017124845340557,ThompsonSampling
3,3.6628918999001554,ThompsonSampling
3,3.331978678563525,ThompsonSampling
3,3.1078607535044083,ThompsonSampling
3,3.1908289054867516,ThompsonSampling
3,2.87735464631199,ThompsonSampling
3,3.0236820275566862,ThompsonSampling
3,3.547191096106658,ThompsonSampling
3,4.068883241131272,ThompsonSampling
3,3.597010371076277,ThompsonSampling
3,2.488044919767206,ThompsonSampling
3,4.289035024468082,ThompsonSampling
3,5.202215464679035,ThompsonSampling
3,3.5574234553146957,ThompsonSampling
3,3.740549048909534,ThompsonSampling
3,3.519245209742194,ThompsonSampling
3,4.613202066806317,ThompsonSampling
3,4.329675299994167,ThompsonSampling
3,3.3213095943732434,ThompsonSampling
3,4.438487617078907,ThompsonSampling
3,4.479446409202804,ThompsonSampling
3,4.53882469355367,ThompsonSampling
3,2.4099180558290567,ThompsonSampling
3,5.075948012864037,ThompsonSampling
3,2.6834115797005222,ThompsonSampling
3,3.125935399257381,ThompsonSampling
3,5.59343140404078,ThompsonSampling
3,5.004660491723619,ThompsonSampling
3,2.999104768292713,ThompsonSampling
3,4.275512598806224,ThompsonSampling
3,5.547666169918942,ThompsonSampling
3,2.819690594478846,ThompsonSampling
3,4.180588043752099,ThompsonSampling
3,4.398288927336151,ThompsonSampling
3,4.403616409210692,ThompsonSampling
3,3.5973045491236864,ThompsonSampling
3,4.182673745157397,ThompsonSampling
3,4.8985424648823646,ThompsonSampling
3,3.4622220953147513,ThompsonSampling
3,4.413465655767548,ThompsonSampling
3,5.2684973454261925,ThompsonSampling
3,2.6092427611141806,ThompsonSampling
3,4.580957893158304,ThompsonSampling
3,3.603373845287324,ThompsonSampling
3,3.925962608848421,ThompsonSampling
3,4.825828466250837,ThompsonSampling
3,5.024138326149915,ThompsonSampling
3,5.274033163238191,ThompsonSampling
3,2.082301946299604,ThompsonSampling
3,5.315475204971058,ThompsonSampling
3,3.3687862474108563,ThompsonSampling
3,4.681560956980851,ThompsonSampling
3,2.5052014387930654,ThompsonSampling
3,1.6687246047689364,ThompsonSampling
3,3.925027378311338,ThompsonSampling
3,4.7003848516180495,ThompsonSampling
3,5.413438440387734,ThompsonSampling
3,4.137282365936588,ThompsonSampling
3,5.104077780982216,ThompsonSampling
3,3.6506899729887548,ThompsonSampling
3,4.852082482543236,ThompsonSampling
3,4.661329988678974,ThompsonSampling
3,3.3923350784175015,ThompsonSampling
3,3.5248089918747127,ThompsonSampling
3,5.298104033493893,ThompsonSampling
3,5.499633250013269,ThompsonSampling
3,1.6775819810604067,ThompsonSampling
3,4.0237074103036665,ThompsonSampling
3,5.289852143690515,ThompsonSampling
3,3.700515886717093,ThompsonSampling
3,2.620080667106939,ThompsonSampling
3,3.6047165374039944,ThompsonSampling
3,6.072831339264194,ThompsonSampling
3,3.565677057309397,ThompsonSampling
3,4.337592324222148,ThompsonSampling
3,3.912446798088632,ThompsonSampling
3,3.4575955498188264,ThompsonSampling
3,4.715872417406557,ThompsonSampling
3,6.180000528502657,ThompsonSampling
3,3.0735907173004966,ThompsonSampling
3,4.617049209935951,ThompsonSampling
3,5.689916177051062,ThompsonSampling
3,3.364676283879899,ThompsonSampling
3,2.451087986466651,ThompsonSampling
3,3.8914778560105816,ThompsonSampling
3,4.92419549545737,ThompsonSampling
3,2.7085477918658967,ThompsonSampling
3,5.173871709489177,ThompsonSampling
3,1.2872957181591884,ThompsonSampling
3,5.343061795950785,ThompsonSampling
3,4.972341465482866,ThompsonSampling
3,6.388724472045123,ThompsonSampling
3,4.754225777081121,ThompsonSampling
3,4.547454103817148,ThompsonSampling
3,4.957755969277399,ThompsonSampling
3,3.899589958213058,ThompsonSampling
3,4.330743116310744,ThompsonSampling
3,4.249078722032398,ThompsonSampling
3,4.772679313957229,ThompsonSampling
3,3.2003823448436783,ThompsonSampling
3,3.8023970446028406,ThompsonSampling
3,3.5192724517388827,ThompsonSampling
3,2.945230047028785,ThompsonSampling
3,4.028824856726149,ThompsonSampling
3,4.707648298546759,ThompsonSampling
3,2.63842463186245,ThompsonSampling
3,3.852491944643848,ThompsonSampling
3,5.575291032149536,ThompsonSampling
3,5.822164722913497,ThompsonSampling
3,3.3631239642349944,ThompsonSampling
3,5.725448898170983,ThompsonSampling
3,3.3413240243759947,ThompsonSampling
3,2.3152572072499993,ThompsonSampling
3,4.151543720362526,ThompsonSampling
3,4.416257612038152,ThompsonSampling
3,1.3637203206050605,ThompsonSampling
3,3.6537388863869342,ThompsonSampling
3,4.278920050103367,ThompsonSampling
3,1.496399233434167,ThompsonSampling
3,2.9149480531622296,ThompsonSampling
3,3.5936346457213024,ThompsonSampling
3,4.407816435176503,ThompsonSampling
3,5.165222453909541,ThompsonSampling
3,4.908956287096908,ThompsonSampling
3,5.627379145956677,ThompsonSampling
3,3.310686314316277,ThompsonSampling
3,2.9685001994187843,ThompsonSampling
3,3.6828978313311707,ThompsonSampling
3,5.695248090401046,ThompsonSampling
3,2.5612434783978717,ThompsonSampling
3,3.6772433602337187,ThompsonSampling
